:START_ID|Source|:END_ID|Status|Phenotype_Mapping_Method|:TYPE
MIM:615681|OMIM|MIM:611604||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:201450|OMIM|MIM:607008||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:614615|OMIM|MIM:614571||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:614441|OMIM|MIM:601460||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:617914|OMIM|MIM:611279||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:608654|OMIM|MIM:162030||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:616922|OMIM|MIM:610652||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:614609|OMIM|MIM:603254||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:600098p|OMIM|MIM:600098||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:183090|OMIM|MIM:601517||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:601208p|OMIM|MIM:601208|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:612886p|OMIM|MIM:612886|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:614959|OMIM|MIM:608167||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:609404|OMIM|MIM:609397||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:614417|OMIM|MIM:609562||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:618875|OMIM|MIM:615322||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:613761|OMIM|MIM:609413|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:615414|OMIM|MIM:602978|Unconfirmed or possibly spurrious mapping.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:618662|OMIM|MIM:618656||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:614341p|OMIM|MIM:614341||Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:615593|OMIM|MIM:600315|Unconfirmed or possibly spurrious mapping.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:226650|OMIM|MIM:113811||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:619556|OMIM|MIM:603002||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:613837|OMIM|MIM:146690||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:208100|OMIM|MIM:617946|Unconfirmed or possibly spurrious mapping.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:615817|OMIM|MIM:615748|Unconfirmed or possibly spurrious mapping.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:619714|OMIM|MIM:601134||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:614402|OMIM|MIM:604294|Unconfirmed or possibly spurrious mapping.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:614300|OMIM|MIM:102750||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:147920|OMIM|MIM:602113||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:100100|OMIM|MIM:118494||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:612371|OMIM|MIM:194355|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:616263|OMIM|MIM:608625||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:611465|OMIM|MIM:605460|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:130080|OMIM|MIM:613785||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:256020|OMIM|MIM:602575||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:618469|OMIM|MIM:160720||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:615075|OMIM|MIM:116806||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:618952|OMIM|MIM:611985|Unconfirmed or possibly spurrious mapping.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:133701|OMIM|MIM:608210||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:616576|OMIM|MIM:164011||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:606763|OMIM|MIM:614566||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:187500|OMIM|MIM:603693||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:232500|OMIM|MIM:607839||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:615768|OMIM|MIM:607207||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:168600|OMIM|MIM:600075|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:612580|OMIM|MIM:114019||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:110450|OMIM|MIM:107776|Non-disease. Genetic variation leading to abnormal lab test values.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:608133|OMIM|MIM:179605||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:619460|OMIM|MIM:608985||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:607473|OMIM|MIM:608547||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:263650|OMIM|MIM:605706||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:614514|OMIM|MIM:176880||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:617610|OMIM|MIM:617570||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:176943p|OMIM|MIM:176943||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:614962|OMIM|MIM:164160||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:617123|OMIM|MIM:606822||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:618343|OMIM|MIM:120180||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:615984|OMIM|MIM:607590||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:609796|OMIM|MIM:603805||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:250410|OMIM|MIM:617170||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:155755|OMIM|MIM:600160|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:204700|OMIM|MIM:603767||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:605375|OMIM|MIM:118507||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:219080|OMIM|MIM:139320||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:188025p|OMIM|MIM:188025|Unconfirmed or possibly spurrious mapping.|Contiguous gene deletion or duplication syndrome. Multiple genes are deleted or duplicated.|caused_by_gene
MIM:618776|OMIM|MIM:618461||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:612010p|OMIM|MIM:612010|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:190440|OMIM|MIM:136350||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:309548|OMIM|MIM:300806||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:610883p|OMIM|MIM:610883||Contiguous gene deletion or duplication syndrome. Multiple genes are deleted or duplicated.|caused_by_gene
MIM:613459p|OMIM|MIM:613459|Non-disease. Genetic variation leading to abnormal lab test values.|Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:148600|OMIM|MIM:614888||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:618110|OMIM|MIM:617963|Unconfirmed or possibly spurrious mapping.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:619007|OMIM|MIM:601149||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:606256p|OMIM|MIM:606256|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:600316|OMIM|MIM:602666||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:160565|OMIM|MIM:605921||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:613017p|OMIM|MIM:613017|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:250400|OMIM|MIM:600108||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:228960|OMIM|MIM:612358|Non-disease. Genetic variation leading to abnormal lab test values.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:614480|OMIM|MIM:138420||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:612621|OMIM|MIM:603384||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:602404p|OMIM|MIM:602404|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:613876|OMIM|MIM:613121||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:610915|OMIM|MIM:610339||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:190685p|OMIM|MIM:190685||Contiguous gene deletion or duplication syndrome. Multiple genes are deleted or duplicated.|caused_by_gene
MIM:602082|OMIM|MIM:601692||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:614190|OMIM|MIM:603390||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:614932|OMIM|MIM:610316||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:614679|OMIM|MIM:614677||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:617810|OMIM|MIM:603048||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:605967p|OMIM|MIM:605967||Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:614298|OMIM|MIM:614297||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:613731|OMIM|MIM:180380||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:600700p|OMIM|MIM:600700||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:613658|OMIM|MIM:609690||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:615501|OMIM|MIM:603930||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:300062p|OMIM|MIM:300062||Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:619081|OMIM|MIM:600840||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:613412p|OMIM|MIM:613412|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:613119|OMIM|MIM:604433|Unconfirmed or possibly spurrious mapping.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:618999|OMIM|MIM:147795||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:300695|OMIM|MIM:300163||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:181500|OMIM|MIM:607093|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:203780|OMIM|MIM:120131||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:618279|OMIM|MIM:170715||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:618624|OMIM|MIM:600098||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:606896p|OMIM|MIM:606896|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:607694|OMIM|MIM:614258||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:611162|OMIM|MIM:606252|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:232800|OMIM|MIM:610681||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:236700|OMIM|MIM:604896||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:177850|OMIM|MIM:603234||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:601665|OMIM|MIM:109690|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:241200|OMIM|MIM:600359||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:612563|OMIM|MIM:603658||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:617237|OMIM|MIM:606558||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:615248|OMIM|MIM:608517||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:618018|OMIM|MIM:601129|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:617395|OMIM|MIM:606974|Unconfirmed or possibly spurrious mapping.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:617041|OMIM|MIM:608968||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:255995|OMIM|MIM:615521||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:605041|OMIM|MIM:605018||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:617132|OMIM|MIM:610552||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:301059|OMIM|MIM:301057||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:614652|OMIM|MIM:610564||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:275400|OMIM|MIM:603197||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:260800|OMIM|MIM:608347|Non-disease. Genetic variation leading to abnormal lab test values.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:617971|OMIM|MIM:141900||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:604827p|OMIM|MIM:604827||Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:617571|OMIM|MIM:604125||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:615999|OMIM|MIM:103600|Non-disease. Genetic variation leading to abnormal lab test values.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:605670|OMIM|MIM:608752||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:614208p|OMIM|MIM:614208||Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:615453|OMIM|MIM:123980||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:614433|OMIM|MIM:602937||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:181500|OMIM|MIM:605566|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:607687p|OMIM|MIM:607687|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:145500|OMIM|MIM:604329|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:610188|OMIM|MIM:610142||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:609179p|OMIM|MIM:609179|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:615441|OMIM|MIM:603283||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:613071|OMIM|MIM:600761||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:155255|OMIM|MIM:603722|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:264350|OMIM|MIM:600228||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:601992p|OMIM|MIM:601992||Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:102370|OMIM|MIM:134797||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:107600|OMIM|MIM:611448|Unconfirmed or possibly spurrious mapping.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:603663p|OMIM|MIM:603663|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:619263|OMIM|MIM:606627||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:255310|OMIM|MIM:102610||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:304340|OMIM|MIM:300629||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:222300|OMIM|MIM:606201||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:166700|OMIM|MIM:607844||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:605552|OMIM|MIM:157147|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:609049|OMIM|MIM:150325||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:614492|OMIM|MIM:605232||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:619132|OMIM|MIM:605018|Unconfirmed or possibly spurrious mapping.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:106700p|OMIM|MIM:106700||Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:227300|OMIM|MIM:601567||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:601202p|OMIM|MIM:601202||Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:618734|OMIM|MIM:616821|Unconfirmed or possibly spurrious mapping.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:277580|OMIM|MIM:131244||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:616964p|OMIM|MIM:616964||Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:609197p|OMIM|MIM:609197||Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:618604|OMIM|MIM:602480||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:618157|OMIM|MIM:139191||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:616903|OMIM|MIM:615792|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:619401|OMIM|MIM:600222||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:614923|OMIM|MIM:614901||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:612557p|OMIM|MIM:612557|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:613329|OMIM|MIM:173360||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:612949|OMIM|MIM:603667||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:609241|OMIM|MIM:104170||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:606662p|OMIM|MIM:606662||Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:619452|OMIM|MIM:608131|Unconfirmed or possibly spurrious mapping.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:601154|OMIM|MIM:600163||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:616839|OMIM|MIM:138480|Unconfirmed or possibly spurrious mapping.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:158310|OMIM|MIM:184756||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:143465|OMIM|MIM:608903|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:609541|OMIM|MIM:611729||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:617102|OMIM|MIM:617094||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:256550|OMIM|MIM:608272||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:613485|OMIM|MIM:600734||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:612446|OMIM|MIM:217050||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:612957p|OMIM|MIM:612957|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:243300|OMIM|MIM:602397||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:611816|OMIM|MIM:603305||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:616625|OMIM|MIM:142810||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:613061p|OMIM|MIM:613061|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:619146|OMIM|MIM:600375|Unconfirmed or possibly spurrious mapping.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:602522|OMIM|MIM:606412||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:614303|OMIM|MIM:613146||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:613327|OMIM|MIM:603198||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:615221|OMIM|MIM:164820|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:612566p|OMIM|MIM:612566|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:616687|OMIM|MIM:601023||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:613065|OMIM|MIM:186855||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:116700|OMIM|MIM:600429||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:300659|OMIM|MIM:300553||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:619052|OMIM|MIM:612958||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:617044|OMIM|MIM:606781||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:610442|OMIM|MIM:605202||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:619480|OMIM|MIM:605012||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:160900|OMIM|MIM:605377||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:222100|OMIM|MIM:600716|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:180385p|OMIM|MIM:180385||Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:603689|OMIM|MIM:188840||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:177700p|OMIM|MIM:177700||Contiguous gene deletion or duplication syndrome. Multiple genes are deleted or duplicated.|caused_by_gene
MIM:618239|OMIM|MIM:612392||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:605820|OMIM|MIM:603824||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:618513|OMIM|MIM:618439|Unconfirmed or possibly spurrious mapping.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:182290|OMIM|MIM:607642||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:256540|OMIM|MIM:613111||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:612574p|OMIM|MIM:612574|Non-disease. Genetic variation leading to abnormal lab test values.|Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:272800|OMIM|MIM:606869||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:617660|OMIM|MIM:604521||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:108900|OMIM|MIM:600584||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:609162|OMIM|MIM:120140||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:617712|OMIM|MIM:182889||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:616078|OMIM|MIM:611060||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:613576p|OMIM|MIM:613576||Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:301030|OMIM|MIM:312040||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:140600|OMIM|MIM:602109|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:602083|OMIM|MIM:605514||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:268220|OMIM|MIM:606597||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:616740|OMIM|MIM:190010||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:238600|OMIM|MIM:609708||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:601001|OMIM|MIM:148066||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:618242|OMIM|MIM:613621||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:616881|OMIM|MIM:614908||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:618226|OMIM|MIM:157655||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:142623|OMIM|MIM:164761|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:179800|OMIM|MIM:109270||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:228900|OMIM|MIM:601146||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:610293|OMIM|MIM:610273||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:123000|OMIM|MIM:605145||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:606164|OMIM|MIM:603685||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:606675p|OMIM|MIM:606675|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:616784|OMIM|MIM:616650||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:174500|OMIM|MIM:605522||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:607903|OMIM|MIM:607892||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:619075|OMIM|MIM:165640||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:607594|OMIM|MIM:604558||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:133239|OMIM|MIM:120470||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:613029|OMIM|MIM:600185|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:607154|OMIM|MIM:147683|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:143200|OMIM|MIM:118661||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:617525|OMIM|MIM:121014||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:605362|OMIM|MIM:603550|Unconfirmed or possibly spurrious mapping.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:608224|OMIM|MIM:600844||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:151100|OMIM|MIM:176876||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:612113p|OMIM|MIM:612113|Non-disease. Genetic variation leading to abnormal lab test values.|Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:131200p|OMIM|MIM:131200|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:231005|OMIM|MIM:606463||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:241510|OMIM|MIM:171760||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:616151|OMIM|MIM:602870||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:604218|OMIM|MIM:602445||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:270800|OMIM|MIM:603711||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:203750|OMIM|MIM:607809||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:133239|OMIM|MIM:606551||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:233710|OMIM|MIM:608515||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:251300|OMIM|MIM:616144||Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:222100|OMIM|MIM:147267|Mutation contributing to susceptibility to multifactorial disorders or infection.|Disorder placed by linkage. No mutation found.|caused_by_gene
MIM:619354|OMIM|MIM:186852|Unconfirmed or possibly spurrious mapping.|Disorder has known molecular basis. Mutation found.|caused_by_gene
MIM:616684|OMIM|MIM:185620||Disorder has known molecular basis. Mutation found.|caused_by_gene
